identity_id,canonical_id,platform,account_type,email,display_name,match_method,match_confidence,is_canonical_representative,merged_source_ids
889b78d5-dbfd-d97e-aca2-b148da330aa1,43d88870-f81d-baa1-c812-0a8e78308930,Okta,human,melinda.martin@corp.nexusai.com,Melinda Martin,exact_email,100,False,"[""43d88870-f81d-baa1-c812-0a8e78308930"", ""65c17795-b155-16bc-9f8d-ed9756abf2f1"", ""541cdfcd-da0d-4a5f-148f-8b74a65bb1f2"", ""889b78d5-dbfd-d97e-aca2-b148da330aa1""]"
a075e927-5110-b492-f442-7e0b61484bb3,a075e927-5110-b492-f442-7e0b61484bb3,AD,human,todd.lewis@corp.nexusai.com,Todd Lewis,exact_email,100,True,"[""a075e927-5110-b492-f442-7e0b61484bb3"", ""7cea2045-c268-283e-e32f-2e63b7fddd71"", ""9e11d2cd-0930-aef6-8a80-068ddf547e50""]"
7cea2045-c268-283e-e32f-2e63b7fddd71,a075e927-5110-b492-f442-7e0b61484bb3,AzureAD,human,todd.lewis@corp.nexusai.com,Todd Lewis,exact_email,100,False,"[""a075e927-5110-b492-f442-7e0b61484bb3"", ""7cea2045-c268-283e-e32f-2e63b7fddd71"", ""9e11d2cd-0930-aef6-8a80-068ddf547e50""]"
9e11d2cd-0930-aef6-8a80-068ddf547e50,a075e927-5110-b492-f442-7e0b61484bb3,Okta,human,todd.lewis@corp.nexusai.com,Todd Lewis,exact_email,100,False,"[""a075e927-5110-b492-f442-7e0b61484bb3"", ""7cea2045-c268-283e-e32f-2e63b7fddd71"", ""9e11d2cd-0930-aef6-8a80-068ddf547e50""]"
af34cf65-a193-c4b2-3c19-e71d118405ad,af34cf65-a193-c4b2-3c19-e71d118405ad,AD,human,richard.brown@corp.nexusai.com,Richard Brown,exact_email,100,True,"[""af34cf65-a193-c4b2-3c19-e71d118405ad"", ""3a3c8a71-ff57-4e2b-4991-ab9bebc2026f"", ""fa745761-6f18-c108-1723-199dbf2c14a0"", ""b4323070-a23d-4c2f-c2a7-96891933918c""]"
3a3c8a71-ff57-4e2b-4991-ab9bebc2026f,af34cf65-a193-c4b2-3c19-e71d118405ad,AzureAD,human,richard.brown@corp.nexusai.com,Richard Brown,exact_email,100,False,"[""af34cf65-a193-c4b2-3c19-e71d118405ad"", ""3a3c8a71-ff57-4e2b-4991-ab9bebc2026f"", ""fa745761-6f18-c108-1723-199dbf2c14a0"", ""b4323070-a23d-4c2f-c2a7-96891933918c""]"
fa745761-6f18-c108-1723-199dbf2c14a0,af34cf65-a193-c4b2-3c19-e71d118405ad,AWS,human,richard.brown@corp.nexusai.com,Richard Brown,exact_email,100,False,"[""af34cf65-a193-c4b2-3c19-e71d118405ad"", ""3a3c8a71-ff57-4e2b-4991-ab9bebc2026f"", ""fa745761-6f18-c108-1723-199dbf2c14a0"", ""b4323070-a23d-4c2f-c2a7-96891933918c""]"
b4323070-a23d-4c2f-c2a7-96891933918c,af34cf65-a193-c4b2-3c19-e71d118405ad,Okta,human,richard.brown@corp.nexusai.com,Richard Brown,exact_email,100,False,"[""af34cf65-a193-c4b2-3c19-e71d118405ad"", ""3a3c8a71-ff57-4e2b-4991-ab9bebc2026f"", ""fa745761-6f18-c108-1723-199dbf2c14a0"", ""b4323070-a23d-4c2f-c2a7-96891933918c""]"
2a96e1e2-7194-eae2-19ba-d7aedf615a5c,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,AD,human,nicholas.galloway@corp.nexusai.com,Nicholas Galloway,exact_email,100,True,"[""2a96e1e2-7194-eae2-19ba-d7aedf615a5c"", ""0769165f-e746-ccb9-4ca9-cf07b1aa0f6a""]"
0769165f-e746-ccb9-4ca9-cf07b1aa0f6a,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,Okta,human,nicholas.galloway@corp.nexusai.com,Nicholas Galloway,exact_email,100,False,"[""2a96e1e2-7194-eae2-19ba-d7aedf615a5c"", ""0769165f-e746-ccb9-4ca9-cf07b1aa0f6a""]"
0e5dd462-cbd0-0ef2-530a-37df0bc61066,0e5dd462-cbd0-0ef2-530a-37df0bc61066,AD,human,joseph.bowers@corp.nexusai.com,Joseph Bowers,exact_email,100,True,"[""0e5dd462-cbd0-0ef2-530a-37df0bc61066"", ""6e417d47-5ff5-95ea-5bc4-40f14b1a269b"", ""697c3923-87fa-841a-3e83-b91f25440fe0""]"
6e417d47-5ff5-95ea-5bc4-40f14b1a269b,0e5dd462-cbd0-0ef2-530a-37df0bc61066,AzureAD,human,joseph.bowers@corp.nexusai.com,Joseph Bowers,exact_email,100,False,"[""0e5dd462-cbd0-0ef2-530a-37df0bc61066"", ""6e417d47-5ff5-95ea-5bc4-40f14b1a269b"", ""697c3923-87fa-841a-3e83-b91f25440fe0""]"
697c3923-87fa-841a-3e83-b91f25440fe0,0e5dd462-cbd0-0ef2-530a-37df0bc61066,Okta,human,joseph.bowers@corp.nexusai.com,Joseph Bowers,exact_email,100,False,"[""0e5dd462-cbd0-0ef2-530a-37df0bc61066"", ""6e417d47-5ff5-95ea-5bc4-40f14b1a269b"", ""697c3923-87fa-841a-3e83-b91f25440fe0""]"
2e183554-cae2-8e66-ae8a-781390e0a95b,2e183554-cae2-8e66-ae8a-781390e0a95b,AD,human,spencer.henderson@corp.nexusai.com,Spencer Henderson,exact_email,100,True,"[""2e183554-cae2-8e66-ae8a-781390e0a95b"", ""9c07a751-1437-4509-2cd1-586a2b840c67"", ""aee1e86b-9ea5-56aa-61ee-6c5bdeef580f"", ""9549c931-e9af-299d-7f67-1eec3da70577""]"
9c07a751-1437-4509-2cd1-586a2b840c67,2e183554-cae2-8e66-ae8a-781390e0a95b,AzureAD,human,spencer.henderson@corp.nexusai.com,Spencer Henderson,exact_email,100,False,"[""2e183554-cae2-8e66-ae8a-781390e0a95b"", ""9c07a751-1437-4509-2cd1-586a2b840c67"", ""aee1e86b-9ea5-56aa-61ee-6c5bdeef580f"", ""9549c931-e9af-299d-7f67-1eec3da70577""]"
aee1e86b-9ea5-56aa-61ee-6c5bdeef580f,2e183554-cae2-8e66-ae8a-781390e0a95b,AWS,human,spencer.henderson@corp.nexusai.com,Spencer Henderson,exact_email,100,False,"[""2e183554-cae2-8e66-ae8a-781390e0a95b"", ""9c07a751-1437-4509-2cd1-586a2b840c67"", ""aee1e86b-9ea5-56aa-61ee-6c5bdeef580f"", ""9549c931-e9af-299d-7f67-1eec3da70577""]"
9549c931-e9af-299d-7f67-1eec3da70577,2e183554-cae2-8e66-ae8a-781390e0a95b,Okta,human,spencer.henderson@corp.nexusai.com,Spencer Henderson,exact_email,100,False,"[""2e183554-cae2-8e66-ae8a-781390e0a95b"", ""9c07a751-1437-4509-2cd1-586a2b840c67"", ""aee1e86b-9ea5-56aa-61ee-6c5bdeef580f"", ""9549c931-e9af-299d-7f67-1eec3da70577""]"
a34db7c5-760d-ebbb-3b70-b3a124a35cf2,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,AD,human,susan.cowan@corp.nexusai.com,Susan Cowan,exact_email,100,True,"[""a34db7c5-760d-ebbb-3b70-b3a124a35cf2"", ""aab612c9-415d-174a-75a6-69814104a8b5"", ""771ad655-cdfc-6ee0-e61e-de900267deb3""]"
aab612c9-415d-174a-75a6-69814104a8b5,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,AzureAD,human,susan.cowan@corp.nexusai.com,Susan Cowan,exact_email,100,False,"[""a34db7c5-760d-ebbb-3b70-b3a124a35cf2"", ""aab612c9-415d-174a-75a6-69814104a8b5"", ""771ad655-cdfc-6ee0-e61e-de900267deb3""]"
771ad655-cdfc-6ee0-e61e-de900267deb3,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,Okta,human,susan.cowan@corp.nexusai.com,Susan Cowan,exact_email,100,False,"[""a34db7c5-760d-ebbb-3b70-b3a124a35cf2"", ""aab612c9-415d-174a-75a6-69814104a8b5"", ""771ad655-cdfc-6ee0-e61e-de900267deb3""]"
8beddb12-ad77-e82f-49a2-3a89e6b5a92c,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,AD,human,angela.higgins@corp.nexusai.com,Angela Higgins,exact_email,100,True,"[""8beddb12-ad77-e82f-49a2-3a89e6b5a92c"", ""f1faf665-7115-33f3-12e8-9d1028711733"", ""4c955f6a-966b-1964-fcd6-bdca5876fd09"", ""b0b862ef-6c9f-82b9-f647-8986a3917c99""]"
f1faf665-7115-33f3-12e8-9d1028711733,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,AzureAD,human,angela.higgins@corp.nexusai.com,Angela Higgins,exact_email,100,False,"[""8beddb12-ad77-e82f-49a2-3a89e6b5a92c"", ""f1faf665-7115-33f3-12e8-9d1028711733"", ""4c955f6a-966b-1964-fcd6-bdca5876fd09"", ""b0b862ef-6c9f-82b9-f647-8986a3917c99""]"
4c955f6a-966b-1964-fcd6-bdca5876fd09,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,AWS,human,angela.higgins@corp.nexusai.com,Angela Higgins,exact_email,100,False,"[""8beddb12-ad77-e82f-49a2-3a89e6b5a92c"", ""f1faf665-7115-33f3-12e8-9d1028711733"", ""4c955f6a-966b-1964-fcd6-bdca5876fd09"", ""b0b862ef-6c9f-82b9-f647-8986a3917c99""]"
b0b862ef-6c9f-82b9-f647-8986a3917c99,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,Okta,human,angela.higgins@corp.nexusai.com,Angela Higgins,exact_email,100,False,"[""8beddb12-ad77-e82f-49a2-3a89e6b5a92c"", ""f1faf665-7115-33f3-12e8-9d1028711733"", ""4c955f6a-966b-1964-fcd6-bdca5876fd09"", ""b0b862ef-6c9f-82b9-f647-8986a3917c99""]"
4d57d880-d865-d69a-74f3-310340066ff2,4d57d880-d865-d69a-74f3-310340066ff2,AD,human,eric.phillips@corp.nexusai.com,Eric Phillips,exact_email,100,True,"[""4d57d880-d865-d69a-74f3-310340066ff2"", ""da743152-627b-41a1-ffd6-f23232ffe294"", ""61a11729-3cb9-8350-1b4d-a0fe7bb38605"", ""4bbe4aff-9326-dffd-5be4-bf5192698698""]"
da743152-627b-41a1-ffd6-f23232ffe294,4d57d880-d865-d69a-74f3-310340066ff2,AzureAD,human,eric.phillips@corp.nexusai.com,Eric Phillips,exact_email,100,False,"[""4d57d880-d865-d69a-74f3-310340066ff2"", ""da743152-627b-41a1-ffd6-f23232ffe294"", ""61a11729-3cb9-8350-1b4d-a0fe7bb38605"", ""4bbe4aff-9326-dffd-5be4-bf5192698698""]"
61a11729-3cb9-8350-1b4d-a0fe7bb38605,4d57d880-d865-d69a-74f3-310340066ff2,AWS,human,eric.phillips@corp.nexusai.com,Eric Phillips,exact_email,100,False,"[""4d57d880-d865-d69a-74f3-310340066ff2"", ""da743152-627b-41a1-ffd6-f23232ffe294"", ""61a11729-3cb9-8350-1b4d-a0fe7bb38605"", ""4bbe4aff-9326-dffd-5be4-bf5192698698""]"
4bbe4aff-9326-dffd-5be4-bf5192698698,4d57d880-d865-d69a-74f3-310340066ff2,Okta,human,eric.phillips@corp.nexusai.com,Eric Phillips,exact_email,100,False,"[""4d57d880-d865-d69a-74f3-310340066ff2"", ""da743152-627b-41a1-ffd6-f23232ffe294"", ""61a11729-3cb9-8350-1b4d-a0fe7bb38605"", ""4bbe4aff-9326-dffd-5be4-bf5192698698""]"
059dd55d-4b94-3e30-b303-f438fe2110d0,059dd55d-4b94-3e30-b303-f438fe2110d0,AD,human,tanya.riley@corp.nexusai.com,Tanya Riley,exact_email,100,True,"[""059dd55d-4b94-3e30-b303-f438fe2110d0"", ""6553867d-a881-bfd3-d47d-577bfa5a91ca"", ""dd750e98-90e0-b95f-0212-b554464458b4""]"
6553867d-a881-bfd3-d47d-577bfa5a91ca,059dd55d-4b94-3e30-b303-f438fe2110d0,AzureAD,human,tanya.riley@corp.nexusai.com,Tanya Riley,exact_email,100,False,"[""059dd55d-4b94-3e30-b303-f438fe2110d0"", ""6553867d-a881-bfd3-d47d-577bfa5a91ca"", ""dd750e98-90e0-b95f-0212-b554464458b4""]"
dd750e98-90e0-b95f-0212-b554464458b4,059dd55d-4b94-3e30-b303-f438fe2110d0,Okta,human,tanya.riley@corp.nexusai.com,Tanya Riley,exact_email,100,False,"[""059dd55d-4b94-3e30-b303-f438fe2110d0"", ""6553867d-a881-bfd3-d47d-577bfa5a91ca"", ""dd750e98-90e0-b95f-0212-b554464458b4""]"
f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,AD,human,amy.adkins@corp.nexusai.com,Amy Adkins,exact_email,100,True,"[""f93e08d5-bea2-9dfe-c73f-6e1baf908e3c"", ""bec39a37-9b3d-74bd-e91e-314e0c8e29e3"", ""e726be23-e776-b886-d534-ee1d7f2984f5"", ""3ae909fe-cc82-18da-c696-f5e64944051b""]"
bec39a37-9b3d-74bd-e91e-314e0c8e29e3,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,AzureAD,human,amy.adkins@corp.nexusai.com,Amy Adkins,exact_email,100,False,"[""f93e08d5-bea2-9dfe-c73f-6e1baf908e3c"", ""bec39a37-9b3d-74bd-e91e-314e0c8e29e3"", ""e726be23-e776-b886-d534-ee1d7f2984f5"", ""3ae909fe-cc82-18da-c696-f5e64944051b""]"
e726be23-e776-b886-d534-ee1d7f2984f5,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,AWS,human,amy.adkins@corp.nexusai.com,Amy Adkins,exact_email,100,False,"[""f93e08d5-bea2-9dfe-c73f-6e1baf908e3c"", ""bec39a37-9b3d-74bd-e91e-314e0c8e29e3"", ""e726be23-e776-b886-d534-ee1d7f2984f5"", ""3ae909fe-cc82-18da-c696-f5e64944051b""]"
3ae909fe-cc82-18da-c696-f5e64944051b,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,Okta,human,amy.adkins@corp.nexusai.com,Amy Adkins,exact_email,100,False,"[""f93e08d5-bea2-9dfe-c73f-6e1baf908e3c"", ""bec39a37-9b3d-74bd-e91e-314e0c8e29e3"", ""e726be23-e776-b886-d534-ee1d7f2984f5"", ""3ae909fe-cc82-18da-c696-f5e64944051b""]"
3810ae66-5a31-b4cc-cd4b-69a99b689c88,3810ae66-5a31-b4cc-cd4b-69a99b689c88,AD,human,brian.silva@corp.nexusai.com,Brian Silva,exact_email,100,True,"[""3810ae66-5a31-b4cc-cd4b-69a99b689c88"", ""402913ec-9ef2-b93e-30ac-7d7ba2f963a3"", ""c478f6f1-b88e-c318-c16d-83edad81f8bd"", ""2303f6c6-d69d-42f1-ae4c-84ffa8c01f05"", ""a0a11839-e745-7704-18df-bc3ca0d4de3d""]"
402913ec-9ef2-b93e-30ac-7d7ba2f963a3,3810ae66-5a31-b4cc-cd4b-69a99b689c88,AzureAD,human,brian.silva@corp.nexusai.com,Brian Silva,exact_email,100,False,"[""3810ae66-5a31-b4cc-cd4b-69a99b689c88"", ""402913ec-9ef2-b93e-30ac-7d7ba2f963a3"", ""c478f6f1-b88e-c318-c16d-83edad81f8bd"", ""2303f6c6-d69d-42f1-ae4c-84ffa8c01f05"", ""a0a11839-e745-7704-18df-bc3ca0d4de3d""]"
c478f6f1-b88e-c318-c16d-83edad81f8bd,3810ae66-5a31-b4cc-cd4b-69a99b689c88,AWS,human,brian.silva@corp.nexusai.com,Brian Silva,exact_email,100,False,"[""3810ae66-5a31-b4cc-cd4b-69a99b689c88"", ""402913ec-9ef2-b93e-30ac-7d7ba2f963a3"", ""c478f6f1-b88e-c318-c16d-83edad81f8bd"", ""2303f6c6-d69d-42f1-ae4c-84ffa8c01f05"", ""a0a11839-e745-7704-18df-bc3ca0d4de3d""]"
2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,3810ae66-5a31-b4cc-cd4b-69a99b689c88,Okta,human,brian.silva@corp.nexusai.com,Brian Silva,exact_email,100,False,"[""3810ae66-5a31-b4cc-cd4b-69a99b689c88"", ""402913ec-9ef2-b93e-30ac-7d7ba2f963a3"", ""c478f6f1-b88e-c318-c16d-83edad81f8bd"", ""2303f6c6-d69d-42f1-ae4c-84ffa8c01f05"", ""a0a11839-e745-7704-18df-bc3ca0d4de3d""]"
a0a11839-e745-7704-18df-bc3ca0d4de3d,3810ae66-5a31-b4cc-cd4b-69a99b689c88,Salesforce,human,brian.silva@corp.nexusai.com,Brian Silva,exact_email,100,False,"[""3810ae66-5a31-b4cc-cd4b-69a99b689c88"", ""402913ec-9ef2-b93e-30ac-7d7ba2f963a3"", ""c478f6f1-b88e-c318-c16d-83edad81f8bd"", ""2303f6c6-d69d-42f1-ae4c-84ffa8c01f05"", ""a0a11839-e745-7704-18df-bc3ca0d4de3d""]"
c9e26074-4f16-39a0-0a17-991ea5769411,c9e26074-4f16-39a0-0a17-991ea5769411,AD,human,wesley.farrell@corp.nexusai.com,Wesley Farrell,exact_email,100,True,"[""c9e26074-4f16-39a0-0a17-991ea5769411"", ""5d678bb1-945e-f2e4-088a-93ec70d9c9f8"", ""e8dd5e5a-1712-fb16-21a4-344fbb7bee03"", ""6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc""]"
5d678bb1-945e-f2e4-088a-93ec70d9c9f8,c9e26074-4f16-39a0-0a17-991ea5769411,AzureAD,human,wesley.farrell@corp.nexusai.com,Wesley Farrell,exact_email,100,False,"[""c9e26074-4f16-39a0-0a17-991ea5769411"", ""5d678bb1-945e-f2e4-088a-93ec70d9c9f8"", ""e8dd5e5a-1712-fb16-21a4-344fbb7bee03"", ""6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc""]"
e8dd5e5a-1712-fb16-21a4-344fbb7bee03,c9e26074-4f16-39a0-0a17-991ea5769411,Okta,human,wesley.farrell@corp.nexusai.com,Wesley Farrell,exact_email,100,False,"[""c9e26074-4f16-39a0-0a17-991ea5769411"", ""5d678bb1-945e-f2e4-088a-93ec70d9c9f8"", ""e8dd5e5a-1712-fb16-21a4-344fbb7bee03"", ""6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc""]"
6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc,c9e26074-4f16-39a0-0a17-991ea5769411,Salesforce,human,wesley.farrell@corp.nexusai.com,Wesley Farrell,exact_email,100,False,"[""c9e26074-4f16-39a0-0a17-991ea5769411"", ""5d678bb1-945e-f2e4-088a-93ec70d9c9f8"", ""e8dd5e5a-1712-fb16-21a4-344fbb7bee03"", ""6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc""]"
c958e75e-21d5-3971-3367-49b52cf6bf75,c958e75e-21d5-3971-3367-49b52cf6bf75,AD,human,christopher.lopez@corp.nexusai.com,Christopher Lopez,exact_email,100,True,"[""c958e75e-21d5-3971-3367-49b52cf6bf75"", ""5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c"", ""45c45a3e-e9da-484a-8075-9f1f87e5f0fe""]"
5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c,c958e75e-21d5-3971-3367-49b52cf6bf75,AzureAD,human,christopher.lopez@corp.nexusai.com,Christopher Lopez,exact_email,100,False,"[""c958e75e-21d5-3971-3367-49b52cf6bf75"", ""5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c"", ""45c45a3e-e9da-484a-8075-9f1f87e5f0fe""]"
45c45a3e-e9da-484a-8075-9f1f87e5f0fe,c958e75e-21d5-3971-3367-49b52cf6bf75,AWS,human,christopher.lopez@corp.nexusai.com,Christopher Lopez,exact_email,100,False,"[""c958e75e-21d5-3971-3367-49b52cf6bf75"", ""5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c"", ""45c45a3e-e9da-484a-8075-9f1f87e5f0fe""]"
e9ff1cae-41c8-ca8c-2a1f-955ad499da99,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,AD,human,brooke.leonard@corp.nexusai.com,Brooke Leonard,exact_email,100,True,"[""e9ff1cae-41c8-ca8c-2a1f-955ad499da99"", ""f7a67b94-7b5a-611a-f1b6-4afed31edf1a"", ""ded255d0-bf1e-8366-4b8e-63d4ce7607ad"", ""77e490c7-1d7b-c313-cde2-2f1c56b60afc""]"
f7a67b94-7b5a-611a-f1b6-4afed31edf1a,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,AzureAD,human,brooke.leonard@corp.nexusai.com,Brooke Leonard,exact_email,100,False,"[""e9ff1cae-41c8-ca8c-2a1f-955ad499da99"", ""f7a67b94-7b5a-611a-f1b6-4afed31edf1a"", ""ded255d0-bf1e-8366-4b8e-63d4ce7607ad"", ""77e490c7-1d7b-c313-cde2-2f1c56b60afc""]"
ded255d0-bf1e-8366-4b8e-63d4ce7607ad,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,AWS,human,brooke.leonard@corp.nexusai.com,Brooke Leonard,exact_email,100,False,"[""e9ff1cae-41c8-ca8c-2a1f-955ad499da99"", ""f7a67b94-7b5a-611a-f1b6-4afed31edf1a"", ""ded255d0-bf1e-8366-4b8e-63d4ce7607ad"", ""77e490c7-1d7b-c313-cde2-2f1c56b60afc""]"
77e490c7-1d7b-c313-cde2-2f1c56b60afc,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,Okta,human,brooke.leonard@corp.nexusai.com,Brooke Leonard,exact_email,100,False,"[""e9ff1cae-41c8-ca8c-2a1f-955ad499da99"", ""f7a67b94-7b5a-611a-f1b6-4afed31edf1a"", ""ded255d0-bf1e-8366-4b8e-63d4ce7607ad"", ""77e490c7-1d7b-c313-cde2-2f1c56b60afc""]"
c1101266-2408-a6dc-1346-d1a9f6802cdb,c1101266-2408-a6dc-1346-d1a9f6802cdb,AD,human,joe.wilson@corp.nexusai.com,Joe Wilson,exact_email,100,True,"[""c1101266-2408-a6dc-1346-d1a9f6802cdb"", ""ad238d36-dc32-2c97-39c1-e262f76c8ede"", ""65bcc272-fadd-7ea3-aca5-e2fdb966442a"", ""8eac0a33-cdf9-74a7-d882-b5c1f79efd70""]"
ad238d36-dc32-2c97-39c1-e262f76c8ede,c1101266-2408-a6dc-1346-d1a9f6802cdb,AzureAD,human,joe.wilson@corp.nexusai.com,Joe Wilson,exact_email,100,False,"[""c1101266-2408-a6dc-1346-d1a9f6802cdb"", ""ad238d36-dc32-2c97-39c1-e262f76c8ede"", ""65bcc272-fadd-7ea3-aca5-e2fdb966442a"", ""8eac0a33-cdf9-74a7-d882-b5c1f79efd70""]"
65bcc272-fadd-7ea3-aca5-e2fdb966442a,c1101266-2408-a6dc-1346-d1a9f6802cdb,AWS,human,joe.wilson@corp.nexusai.com,Joe Wilson,exact_email,100,False,"[""c1101266-2408-a6dc-1346-d1a9f6802cdb"", ""ad238d36-dc32-2c97-39c1-e262f76c8ede"", ""65bcc272-fadd-7ea3-aca5-e2fdb966442a"", ""8eac0a33-cdf9-74a7-d882-b5c1f79efd70""]"
8eac0a33-cdf9-74a7-d882-b5c1f79efd70,c1101266-2408-a6dc-1346-d1a9f6802cdb,Okta,human,joe.wilson@corp.nexusai.com,Joe Wilson,exact_email,100,False,"[""c1101266-2408-a6dc-1346-d1a9f6802cdb"", ""ad238d36-dc32-2c97-39c1-e262f76c8ede"", ""65bcc272-fadd-7ea3-aca5-e2fdb966442a"", ""8eac0a33-cdf9-74a7-d882-b5c1f79efd70""]"
6502d6a2-ca6a-2224-171e-16cc5da36f1b,6502d6a2-ca6a-2224-171e-16cc5da36f1b,AD,human,pamela.sanchez@corp.nexusai.com,Pamela Sanchez,exact_email,100,True,"[""6502d6a2-ca6a-2224-171e-16cc5da36f1b"", ""1fa382e8-895c-cd99-43b3-8eb403902c5d""]"
1fa382e8-895c-cd99-43b3-8eb403902c5d,6502d6a2-ca6a-2224-171e-16cc5da36f1b,AzureAD,human,pamela.sanchez@corp.nexusai.com,Pamela Sanchez,exact_email,100,False,"[""6502d6a2-ca6a-2224-171e-16cc5da36f1b"", ""1fa382e8-895c-cd99-43b3-8eb403902c5d""]"
bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,AD,human,brooke.harvey@corp.nexusai.com,Brooke Harvey,exact_email,100,True,"[""bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77"", ""618ae305-95a5-bafa-431d-029fac1e86d8"", ""5f18e583-f0b6-f83f-a377-f6f1d289f0ab"", ""78b2b549-3bdb-c09e-acc2-16a01bbc91f7""]"
618ae305-95a5-bafa-431d-029fac1e86d8,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,AzureAD,human,brooke.harvey@corp.nexusai.com,Brooke Harvey,exact_email,100,False,"[""bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77"", ""618ae305-95a5-bafa-431d-029fac1e86d8"", ""5f18e583-f0b6-f83f-a377-f6f1d289f0ab"", ""78b2b549-3bdb-c09e-acc2-16a01bbc91f7""]"
5f18e583-f0b6-f83f-a377-f6f1d289f0ab,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,AWS,human,brooke.harvey@corp.nexusai.com,Brooke Harvey,exact_email,100,False,"[""bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77"", ""618ae305-95a5-bafa-431d-029fac1e86d8"", ""5f18e583-f0b6-f83f-a377-f6f1d289f0ab"", ""78b2b549-3bdb-c09e-acc2-16a01bbc91f7""]"
78b2b549-3bdb-c09e-acc2-16a01bbc91f7,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,Okta,human,brooke.harvey@corp.nexusai.com,Brooke Harvey,exact_email,100,False,"[""bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77"", ""618ae305-95a5-bafa-431d-029fac1e86d8"", ""5f18e583-f0b6-f83f-a377-f6f1d289f0ab"", ""78b2b549-3bdb-c09e-acc2-16a01bbc91f7""]"
f1738856-e25d-36eb-9e9a-9f83066803ee,f1738856-e25d-36eb-9e9a-9f83066803ee,AD,human,robert.silva@corp.nexusai.com,Robert Silva,exact_email,100,True,"[""f1738856-e25d-36eb-9e9a-9f83066803ee"", ""9c2e58de-ea4e-3617-53f8-382b8fb864e4"", ""a2a9d4d8-102e-fde5-a5cc-8bf738ab854c"", ""b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38""]"
9c2e58de-ea4e-3617-53f8-382b8fb864e4,f1738856-e25d-36eb-9e9a-9f83066803ee,AzureAD,human,robert.silva@corp.nexusai.com,Robert Silva,exact_email,100,False,"[""f1738856-e25d-36eb-9e9a-9f83066803ee"", ""9c2e58de-ea4e-3617-53f8-382b8fb864e4"", ""a2a9d4d8-102e-fde5-a5cc-8bf738ab854c"", ""b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38""]"
a2a9d4d8-102e-fde5-a5cc-8bf738ab854c,f1738856-e25d-36eb-9e9a-9f83066803ee,Okta,human,robert.silva@corp.nexusai.com,Robert Silva,exact_email,100,False,"[""f1738856-e25d-36eb-9e9a-9f83066803ee"", ""9c2e58de-ea4e-3617-53f8-382b8fb864e4"", ""a2a9d4d8-102e-fde5-a5cc-8bf738ab854c"", ""b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38""]"
b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38,f1738856-e25d-36eb-9e9a-9f83066803ee,Salesforce,human,robert.silva@corp.nexusai.com,Robert Silva,exact_email,100,False,"[""f1738856-e25d-36eb-9e9a-9f83066803ee"", ""9c2e58de-ea4e-3617-53f8-382b8fb864e4"", ""a2a9d4d8-102e-fde5-a5cc-8bf738ab854c"", ""b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38""]"
