identity_id,display_name,email,username,platform,account_type,department,job_title,manager_id,created_date,last_login,is_active,is_privileged,mfa_enabled,geo_location,canonical_id
f5c9b047-9c10-c572-0f6b-40d09efba58b,Samuel Holmes,samuel.holmes@corp.nexusai.com,samuel.holmes@corp.nexusai.com,AzureAD,human,Legal,Compliance Officer,4d71c366-b41b-3143-8b10-550cd5704f32,2023-08-09,2025-07-25 00:00:00,True,True,True,EU-West,f5c9b047-9c10-c572-0f6b-40d09efba58b
c342bd2b-f295-456e-1967-5f06bd767e35,Samuel Holmes,samuel.holmes@corp.nexusai.com,samuel.holmes@corp.nexusai.com,Okta,human,Legal,Compliance Officer,4d71c366-b41b-3143-8b10-550cd5704f32,2023-08-09,2025-12-02 00:00:00,True,True,False,EU-West,f5c9b047-9c10-c572-0f6b-40d09efba58b
43bfd931-3605-bf54-a021-c0ca3531968d,Samuel Holmes,samuel.holmes@corp.nexusai.com,samuel.holmes@nexusai.salesforce.com,Salesforce,human,Legal,Compliance Officer,4d71c366-b41b-3143-8b10-550cd5704f32,2023-08-09,2025-11-14 00:00:00,True,True,True,EU-West,f5c9b047-9c10-c572-0f6b-40d09efba58b
3d67cde9-2834-e4c0-14c8-b3b4a911d192,David Walker,david.walker@corp.nexusai.com,dwalker,AD,human,Engineering,Data Engineer,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-07-28,2026-06-18 00:00:00,True,False,True,APAC,3d67cde9-2834-e4c0-14c8-b3b4a911d192
2812859a-1337-739e-8d4f-5d272c7f0b79,David Walker,david.walker@corp.nexusai.com,david.walker@corp.nexusai.com,AzureAD,human,Engineering,Data Engineer,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-07-28,2026-06-08 00:00:00,True,False,True,APAC,3d67cde9-2834-e4c0-14c8-b3b4a911d192
b07aa066-7354-35ea-6894-9b8d00af5b3a,David Walker,david.walker@corp.nexusai.com,david-walker,AWS,human,Engineering,Data Engineer,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-07-28,2026-06-13 00:00:00,True,False,True,APAC,3d67cde9-2834-e4c0-14c8-b3b4a911d192
085b15fb-4a8f-f810-784c-2f29980402a2,David Walker,david.walker@corp.nexusai.com,david.walker@corp.nexusai.com,Okta,human,Engineering,Data Engineer,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-07-28,2026-06-10 00:00:00,True,False,False,APAC,3d67cde9-2834-e4c0-14c8-b3b4a911d192
48603b32-b4fb-0eb9-49c1-3de73b4206c5,David Walker,david.walker@corp.nexusai.com,david.walker@nexusai.salesforce.com,Salesforce,human,Engineering,Data Engineer,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-07-28,2026-06-12 00:00:00,True,False,True,APAC,3d67cde9-2834-e4c0-14c8-b3b4a911d192
1238d630-743b-65a2-dc0f-2fcfb3f6fe0d,Matthew Chapman,matthew.chapman@corp.nexusai.com,mchapman,AD,human,Engineering,QA Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-04-07,2026-06-16 00:00:00,True,False,True,LATAM,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d
43b9da13-ec85-6f37-3bc1-a987aff8754d,Matthew Chapman,matthew.chapman@corp.nexusai.com,matthew.chapman@corp.nexusai.com,AzureAD,human,Engineering,QA Engineer,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-04-07,2026-06-15 00:00:00,True,False,True,LATAM,1238d630-743b-65a2-dc0f-2fcfb3f6fe0d
96fc734d-a003-cd28-ca8f-3653c9af18f8,Jerry Robinson,jerry.robinson@corp.nexusai.com,jrobinson,AD,human,Finance,Financial Analyst,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2021-01-05,2026-06-07 00:00:00,True,False,True,APAC,96fc734d-a003-cd28-ca8f-3653c9af18f8
32a447b2-ef04-e57d-cdcc-c33aa9434aa0,Jerry Robinson,jerry.robinson@corp.nexusai.com,jerry.robinson@corp.nexusai.com,AzureAD,human,Finance,Financial Analyst,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2021-01-05,2026-06-16 00:00:00,True,False,True,APAC,96fc734d-a003-cd28-ca8f-3653c9af18f8
398d1ca6-8b68-70b5-1d61-fac36cd5e859,Jerry Robinson,jerry.robinson@corp.nexusai.com,jerry.robinson@corp.nexusai.com,Okta,human,Finance,Financial Analyst,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2021-01-05,2026-06-17 00:00:00,True,False,True,APAC,96fc734d-a003-cd28-ca8f-3653c9af18f8
44007d5a-e88d-a719-2624-2b40a5cb63a2,Chad Welch,chad.welch@corp.nexusai.com,cwelch,AD,human,Sales,Account Executive,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2022-06-23,,False,False,True,EU-West,44007d5a-e88d-a719-2624-2b40a5cb63a2
0f44704f-1247-ea4e-2469-98e8d39e198b,Chad Welch,chad.welch@corp.nexusai.com,chad.welch@corp.nexusai.com,AzureAD,human,Sales,Account Executive,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2022-06-23,,False,False,True,EU-West,44007d5a-e88d-a719-2624-2b40a5cb63a2
9854ce4e-4ebf-a5c3-cae9-b4a72a79ea68,Chad Welch,chad.welch@corp.nexusai.com,chad.welch@corp.nexusai.com,Okta,human,Sales,Account Executive,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2022-06-23,2025-12-21 00:00:00,True,False,True,EU-West,44007d5a-e88d-a719-2624-2b40a5cb63a2
ebd34616-91b7-8d8e-d301-6989bfbbb17f,Jeremy Whitehead,jeremy.whitehead@corp.nexusai.com,jwhitehead,AD,human,IT-Operations,IT Support Specialist,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-01-26,2026-06-09 00:00:00,True,False,True,US-West,ebd34616-91b7-8d8e-d301-6989bfbbb17f
77fc9703-1fd5-a423-706c-5c5649e2623d,Jeremy Whitehead,jeremy.whitehead@corp.nexusai.com,jeremy.whitehead@corp.nexusai.com,AzureAD,human,IT-Operations,IT Support Specialist,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-01-26,2026-06-15 00:00:00,True,False,True,US-West,ebd34616-91b7-8d8e-d301-6989bfbbb17f
670acc5c-b321-bf21-4dd8-eb85b04d3376,Jeremy Whitehead,jeremy.whitehead@corp.nexusai.com,jeremyw,AWS,human,IT-Operations,IT Support Specialist,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-01-26,2026-06-18 00:00:00,True,False,True,US-West,ebd34616-91b7-8d8e-d301-6989bfbbb17f
8a3c3b5e-801e-f1da-45b1-ed25f1533ae8,Jeremy Whitehead,jeremy.whitehead@corp.nexusai.com,jeremy.whitehead@nexusai.salesforce.com,Salesforce,human,IT-Operations,IT Support Specialist,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-01-26,2026-06-10 00:00:00,True,False,True,US-West,ebd34616-91b7-8d8e-d301-6989bfbbb17f
9918ee46-1497-d658-7010-f7197e695d0d,Michele Jones,michele.jones@corp.nexusai.com,mjones,AD,human,Executive,SVP Finance,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2020-08-12,2025-12-03 00:00:00,True,True,True,US-West,9918ee46-1497-d658-7010-f7197e695d0d
bc0a6a5d-6e99-6e3e-e3b1-37fc0a3450fc,Michele Jones,michele.jones@corp.nexusai.com,michele.jones@corp.nexusai.com,AzureAD,human,Executive,SVP Finance,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2020-08-12,2026-02-02 00:00:00,True,True,True,US-West,9918ee46-1497-d658-7010-f7197e695d0d
069f14f1-4018-1c6e-9a8c-fa3c5283aac7,Michele Jones,michele.jones@corp.nexusai.com,michele.jones@corp.nexusai.com,Okta,human,Executive,SVP Finance,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2020-08-12,2025-12-03 00:00:00,True,True,True,US-West,9918ee46-1497-d658-7010-f7197e695d0d
ac9ed156-f63f-ce41-3a9a-ca5e176132ed,Michele Jones,michele.jones@corp.nexusai.com,michele.jones@nexusai.salesforce.com,Salesforce,human,Executive,SVP Finance,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2020-08-12,2025-08-17 00:00:00,True,True,True,US-West,9918ee46-1497-d658-7010-f7197e695d0d
964db03f-9340-3fad-dc4a-d56bd6016237,John Caldwell,john.caldwell@corp.nexusai.com,jcaldwell,AD,human,Operations,Operations Manager,7914c120-c8dc-d19f-3e35-11287900f7f9,2020-10-19,2026-06-15 00:00:00,True,False,True,US-East,964db03f-9340-3fad-dc4a-d56bd6016237
c3c75611-ffe3-fa49-054f-92fff366bad4,John Caldwell,john.caldwell@corp.nexusai.com,john.caldwell@corp.nexusai.com,Okta,human,Operations,Operations Manager,7914c120-c8dc-d19f-3e35-11287900f7f9,2020-10-19,2026-06-20 00:00:00,True,False,True,US-East,964db03f-9340-3fad-dc4a-d56bd6016237
9384ec2b-44fe-acae-d248-a9a7ac1aa554,Jason Anderson,jason.anderson@corp.nexusai.com,janderson,AD,human,Finance,Senior Financial Analyst,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-10-23,2026-06-20 00:00:00,True,False,True,US-West,9384ec2b-44fe-acae-d248-a9a7ac1aa554
2cd94cbb-c19a-d58c-c35b-1c8c0a4c9f7f,Jason Anderson,jason.anderson@corp.nexusai.com,jason.anderson@corp.nexusai.com,AzureAD,human,Finance,Senior Financial Analyst,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-10-23,2026-06-13 00:00:00,True,False,True,US-West,9384ec2b-44fe-acae-d248-a9a7ac1aa554
7135f221-a6c9-537f-84da-d06a7872bdeb,Jason Anderson,jason.anderson@corp.nexusai.com,jason-anderson,AWS,human,Finance,Senior Financial Analyst,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-10-23,2026-06-17 00:00:00,True,False,True,US-West,9384ec2b-44fe-acae-d248-a9a7ac1aa554
ff37d19c-2e76-128b-4735-44f9ea83bf00,Jason Anderson,jason.anderson@corp.nexusai.com,jason.anderson@corp.nexusai.com,Okta,human,Finance,Senior Financial Analyst,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-10-23,2026-06-15 00:00:00,True,False,True,US-West,9384ec2b-44fe-acae-d248-a9a7ac1aa554
d0725b5c-a281-4044-6f96-288295d82980,Selena Duncan,selena.duncan@corp.nexusai.com,sduncan,AD,human,Security,Incident Responder,118a9d29-2f92-3996-d9f1-95d014822f53,2023-12-27,,False,False,True,US-East,d0725b5c-a281-4044-6f96-288295d82980
785299f4-175b-a98d-f814-01027de1bdfe,Selena Duncan,selena.duncan@corp.nexusai.com,selena.duncan@corp.nexusai.com,AzureAD,human,Security,Incident Responder,118a9d29-2f92-3996-d9f1-95d014822f53,2023-12-27,,False,False,True,US-East,d0725b5c-a281-4044-6f96-288295d82980
5230dfbd-5553-b2fe-6889-803e5913f9d3,Selena Duncan,selena.duncan@corp.nexusai.com,s.duncan,AWS,human,Security,Incident Responder,118a9d29-2f92-3996-d9f1-95d014822f53,2023-12-27,2025-02-02 00:00:00,True,False,True,US-East,d0725b5c-a281-4044-6f96-288295d82980
292bd156-db94-6570-1ac7-0ec0ab8ddeb4,Selena Duncan,selena.duncan@corp.nexusai.com,selena.duncan@corp.nexusai.com,Okta,human,Security,Incident Responder,118a9d29-2f92-3996-d9f1-95d014822f53,2023-12-27,2025-08-24 00:00:00,True,False,True,US-East,d0725b5c-a281-4044-6f96-288295d82980
7ed70ed7-b194-990b-6961-929e546e035a,Thomas Mueller,thomas.mueller@corp.nexusai.com,tmueller,AD,human,Executive,VP Engineering,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2022-07-26,2026-06-17 00:00:00,True,False,True,APAC,7ed70ed7-b194-990b-6961-929e546e035a
668409e3-f1f8-343e-a99f-131849c8a43f,Thomas Mueller,thomas.mueller@corp.nexusai.com,thomas.mueller@corp.nexusai.com,AzureAD,human,Executive,VP Engineering,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2022-07-26,2026-06-14 00:00:00,True,False,True,APAC,7ed70ed7-b194-990b-6961-929e546e035a
0964fbbf-8cd3-21b0-c2b0-1cfdd045dd1c,Thomas Mueller,thomas.mueller@corp.nexusai.com,thomasm,AWS,human,Executive,VP Engineering,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2022-07-26,2026-06-14 00:00:00,True,False,True,APAC,7ed70ed7-b194-990b-6961-929e546e035a
409d3602-5084-3242-168b-1625746f7891,Thomas Mueller,thomas.mueller@corp.nexusai.com,thomas.mueller@corp.nexusai.com,Okta,human,Executive,VP Engineering,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2022-07-26,2026-06-13 00:00:00,True,False,True,APAC,7ed70ed7-b194-990b-6961-929e546e035a
c5c5b37a-f85e-06a1-1dad-09b252c21221,Lindsey Lee,lindsey.lee@corp.nexusai.com,llee,AD,human,Finance,Treasury Analyst,8181a8cc-3691-47eb-89a2-688b12c136e0,2025-05-06,,False,False,True,APAC,c5c5b37a-f85e-06a1-1dad-09b252c21221
d32e6dcd-83bc-9478-dd6a-c7b86778043b,Lindsey Lee,lindsey.lee@corp.nexusai.com,lindsey.lee@corp.nexusai.com,AzureAD,human,Finance,Treasury Analyst,8181a8cc-3691-47eb-89a2-688b12c136e0,2025-05-06,,False,False,False,APAC,c5c5b37a-f85e-06a1-1dad-09b252c21221
de8ede0b-a85c-6e4a-004b-6fabfcf56188,Lindsey Lee,lindsey.lee@corp.nexusai.com,l.lee,AWS,human,Finance,Treasury Analyst,8181a8cc-3691-47eb-89a2-688b12c136e0,2025-05-06,2025-06-23 00:00:00,True,False,True,APAC,c5c5b37a-f85e-06a1-1dad-09b252c21221
0de051a6-69ca-97d2-7644-14fd8ae769ed,Lindsey Lee,lindsey.lee@corp.nexusai.com,lindsey.lee@corp.nexusai.com,Okta,human,Finance,Treasury Analyst,8181a8cc-3691-47eb-89a2-688b12c136e0,2025-05-06,2024-12-31 00:00:00,True,False,True,APAC,c5c5b37a-f85e-06a1-1dad-09b252c21221
9f64eeed-5c9d-927d-84b8-71bb300568d2,Collin Jordan,collin.jordan@corp.nexusai.com,cjordan,AD,human,Engineering,Data Engineer,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2024-10-24,2026-06-17 00:00:00,True,False,True,APAC,9f64eeed-5c9d-927d-84b8-71bb300568d2
71299889-a01a-c992-7f9d-3e64c1a6423b,Collin Jordan,collin.jordan@corp.nexusai.com,collin.jordan@corp.nexusai.com,AzureAD,human,Engineering,Data Engineer,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2024-10-24,2026-06-09 00:00:00,True,False,True,APAC,9f64eeed-5c9d-927d-84b8-71bb300568d2
445dcc38-341c-6494-0d36-6dfcc28ebd70,Collin Jordan,collin.jordan@corp.nexusai.com,c.jordan,AWS,human,Engineering,Data Engineer,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2024-10-24,2026-06-17 00:00:00,True,False,True,APAC,9f64eeed-5c9d-927d-84b8-71bb300568d2
49bc473f-ed7b-f656-218a-15368c99a894,Collin Jordan,collin.jordan@corp.nexusai.com,collin.jordan@corp.nexusai.com,Okta,human,Engineering,Data Engineer,7a0ecfea-958c-a9ba-0cd6-20c20ea2622b,2024-10-24,2026-06-13 00:00:00,True,False,False,APAC,9f64eeed-5c9d-927d-84b8-71bb300568d2
7c16128d-b2c0-8394-e17f-29e170286046,Rodney Owens,rodney.owens@corp.nexusai.com,rodney.owens@corp.nexusai.com,AzureAD,human,Finance,Controller,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,2025-01-24,2025-07-25 00:00:00,True,True,True,LATAM,7c16128d-b2c0-8394-e17f-29e170286046
a14923c2-f920-264c-0763-fcd01f15c7b6,Rodney Owens,rodney.owens@corp.nexusai.com,rodney.owens@corp.nexusai.com,Okta,human,Finance,Controller,37bb3eec-4bf5-0b52-309d-258c27a0c3d7,2025-01-24,2026-01-18 00:00:00,True,True,True,LATAM,7c16128d-b2c0-8394-e17f-29e170286046
b5b453ca-3d42-993c-cc9f-d3349bdf0377,Jessica Nunez,jessica.nunez@corp.nexusai.com,jnunez,AD,human,Executive,CFO,94340a03-3f07-f814-91d6-3f78e3e9de99,2023-01-11,2026-06-08 00:00:00,True,False,False,US-East,b5b453ca-3d42-993c-cc9f-d3349bdf0377
03802b70-8d03-c91e-4f8d-5238288b78b5,Jessica Nunez,jessica.nunez@corp.nexusai.com,jessica.nunez@corp.nexusai.com,Okta,human,Executive,CFO,94340a03-3f07-f814-91d6-3f78e3e9de99,2023-01-11,2026-06-13 00:00:00,True,False,True,US-East,b5b453ca-3d42-993c-cc9f-d3349bdf0377
3985fb62-17dc-8eff-6872-13f98d605936,Tracey Garcia,tracey.garcia@corp.nexusai.com,tgarcia,AD,human,Security,Senior Security Analyst,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-11-13,,False,False,True,LATAM,3985fb62-17dc-8eff-6872-13f98d605936
1d0bc9bd-e9b5-c5cf-d766-5cdafe049059,Tracey Garcia,tracey.garcia@corp.nexusai.com,tracey.garcia@nexusai.onmicrosoft.com,AzureAD,human,Security,Senior Security Analyst,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-11-13,,False,False,True,LATAM,3985fb62-17dc-8eff-6872-13f98d605936
a5d04d53-1e12-42e3-f272-92b6762172ed,Tracey Garcia,tracey.garcia@corp.nexusai.com,tracey.garcia@corp.nexusai.com,Okta,human,Security,Senior Security Analyst,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-11-13,2025-10-04 00:00:00,True,False,True,LATAM,3985fb62-17dc-8eff-6872-13f98d605936
eec259dc-7f95-897c-276a-a6ced50755d9,Richard Morgan,richard.morgan@corp.nexusai.com,rmorgan,AD,human,Executive,VP Sales,506e5a9a-b758-588d-ab73-295b344a54b8,2025-05-06,,False,False,True,EU-West,eec259dc-7f95-897c-276a-a6ced50755d9
b495db4e-8245-6fb4-4ab7-706eb77350ca,Richard Morgan,richard.morgan@corp.nexusai.com,richard.morgan@corp.nexusai.com,AzureAD,human,Executive,VP Sales,506e5a9a-b758-588d-ab73-295b344a54b8,2025-05-06,,False,False,True,EU-West,eec259dc-7f95-897c-276a-a6ced50755d9
7b85179a-d5b0-77e0-6a5d-932b45ff2c83,Richard Morgan,richard.morgan@corp.nexusai.com,r.morgan,AWS,human,Executive,VP Sales,506e5a9a-b758-588d-ab73-295b344a54b8,2025-05-06,2025-08-11 00:00:00,True,False,True,EU-West,eec259dc-7f95-897c-276a-a6ced50755d9
74eff545-3e65-2603-78e3-654bfaf14ff0,Richard Morgan,richard.morgan@corp.nexusai.com,richard.morgan@corp.nexusai.com,Okta,human,Executive,VP Sales,506e5a9a-b758-588d-ab73-295b344a54b8,2025-05-06,2025-03-24 00:00:00,True,False,True,EU-West,eec259dc-7f95-897c-276a-a6ced50755d9
30cbd755-6232-b17a-2507-41818d1fb540,Michelle Wright,michelle.wright@corp.nexusai.com,mwright,AD,human,Operations,Operations Analyst,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2021-04-08,2026-06-20 00:00:00,True,False,True,EU-Central,30cbd755-6232-b17a-2507-41818d1fb540
bf0d073d-821c-1336-9970-cf60ebff8d15,Michelle Wright,michelle.wright@corp.nexusai.com,michelle.wright@corp.nexusai.com,AzureAD,human,Operations,Operations Analyst,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2021-04-08,2026-06-14 00:00:00,True,False,True,EU-Central,30cbd755-6232-b17a-2507-41818d1fb540
11df12d7-dd30-de89-22f2-35f2e11b868d,Michelle Wright,michelle.wright@corp.nexusai.com,michelle.wright@corp.nexusai.com,Okta,human,Operations,Operations Analyst,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2021-04-08,2026-06-07 00:00:00,True,False,True,EU-Central,30cbd755-6232-b17a-2507-41818d1fb540
dabac50d-ca3d-d859-c5ce-099c46b82659,James West,james.west@corp.nexusai.com,jwest,AD,human,Sales,Account Executive,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-05-18,2026-06-15 00:00:00,True,False,False,APAC,dabac50d-ca3d-d859-c5ce-099c46b82659
c9a7d91f-ef2a-e713-5702-10496a39aaa6,James West,james.west@corp.nexusai.com,james.west@corp.nexusai.com,AzureAD,human,Sales,Account Executive,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-05-18,2026-06-07 00:00:00,True,False,False,APAC,dabac50d-ca3d-d859-c5ce-099c46b82659
00a81de9-d20f-87d0-4465-6d6b81fb18b3,James West,james.west@corp.nexusai.com,jamesw,AWS,human,Sales,Account Executive,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-05-18,2026-06-19 00:00:00,True,False,True,APAC,dabac50d-ca3d-d859-c5ce-099c46b82659
d664d264-4c6e-27ff-b9de-7a3a486822b9,James West,james.west@corp.nexusai.com,james.west@corp.nexusai.com,Okta,human,Sales,Account Executive,7914c120-c8dc-d19f-3e35-11287900f7f9,2023-05-18,2026-06-18 00:00:00,True,False,False,APAC,dabac50d-ca3d-d859-c5ce-099c46b82659
a8f1e091-ffb8-102d-9475-dbc996418ced,Robert Ramirez,robert.ramirez@corp.nexusai.com,rramirez,AD,human,Executive,CTO,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,2024-07-24,2026-06-16 00:00:00,True,True,False,EU-Central,a8f1e091-ffb8-102d-9475-dbc996418ced
7250ee18-260a-5962-dd81-b7f57d5911c6,Robert Ramirez,robert.ramirez@corp.nexusai.com,r.ramirez,AWS,human,Executive,CTO,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,2024-07-24,2026-06-19 00:00:00,True,True,True,EU-Central,a8f1e091-ffb8-102d-9475-dbc996418ced
551ac8ea-585a-0afa-7bfd-cc1289e06ab3,Robert Ramirez,robert.ramirez@corp.nexusai.com,robert.ramirez@corp.nexusai.com,Okta,human,Executive,CTO,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,2024-07-24,2026-06-10 00:00:00,True,True,True,EU-Central,a8f1e091-ffb8-102d-9475-dbc996418ced
6090d697-8b1e-3b9d-c34b-9fbb8d4a75b8,Robert Ramirez,robert.ramirez@corp.nexusai.com,robert.ramirez@nexusai.salesforce.com,Salesforce,human,Executive,CTO,b4a69f3c-8d3a-ed99-711c-21c9bdc14f1f,2024-07-24,2026-06-08 00:00:00,True,True,True,EU-Central,a8f1e091-ffb8-102d-9475-dbc996418ced
de9e3757-5260-001e-eecf-67d2749176f4,John Leblanc,john.leblanc@corp.nexusai.com,jleblanc,AD,human,Sales,Regional Sales Director,8181a8cc-3691-47eb-89a2-688b12c136e0,2023-02-19,2025-06-05 00:00:00,True,True,False,EU-West,de9e3757-5260-001e-eecf-67d2749176f4
3d225c30-b28f-41de-fb14-0bc3304b8590,John Leblanc,john.leblanc@corp.nexusai.com,johnl,AWS,human,Sales,Regional Sales Director,8181a8cc-3691-47eb-89a2-688b12c136e0,2023-02-19,2025-09-07 00:00:00,True,True,True,EU-West,de9e3757-5260-001e-eecf-67d2749176f4
db23aa8c-3bca-bf85-620a-60ac9261549d,John Leblanc,john.leblanc@corp.nexusai.com,john.leblanc@corp.nexusai.com,Okta,human,Sales,Regional Sales Director,8181a8cc-3691-47eb-89a2-688b12c136e0,2023-02-19,2026-01-10 00:00:00,True,True,True,EU-West,de9e3757-5260-001e-eecf-67d2749176f4
517400f8-0b2c-782a-6928-8e92c68a152f,Scott Callahan,scott.callahan@corp.nexusai.com,scallahan,AD,human,Sales,Regional Sales Director,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2022-02-26,2026-06-09 00:00:00,True,False,True,US-East,517400f8-0b2c-782a-6928-8e92c68a152f
e9d68f23-b489-d070-7914-f8a8bea4ff31,Scott Callahan,scott.callahan@corp.nexusai.com,scott.callahan@corp.nexusai.com,AzureAD,human,Sales,Regional Sales Director,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2022-02-26,2026-06-19 00:00:00,True,False,False,US-East,517400f8-0b2c-782a-6928-8e92c68a152f
fd08b32c-62d6-0e93-6198-5d54cfb87e6f,Scott Callahan,scott.callahan@corp.nexusai.com,scott.callahan@corp.nexusai.com,Okta,human,Sales,Regional Sales Director,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2022-02-26,2026-06-15 00:00:00,True,False,True,US-East,517400f8-0b2c-782a-6928-8e92c68a152f
a6eab79e-d21c-82f8-cada-4f80a9e782d4,Andrea Williams,andrea.williams@corp.nexusai.com,awilliams,AD,human,HR,Compensation Analyst,118a9d29-2f92-3996-d9f1-95d014822f53,2021-06-27,2026-06-10 00:00:00,True,True,True,US-West,a6eab79e-d21c-82f8-cada-4f80a9e782d4
f6febc0e-7ecd-dbaf-26f0-5fcffb16e5db,Andrea Williams,andrea.williams@corp.nexusai.com,andrea.williams@corp.nexusai.com,AzureAD,human,HR,Compensation Analyst,118a9d29-2f92-3996-d9f1-95d014822f53,2021-06-27,2026-06-18 00:00:00,True,True,True,US-West,a6eab79e-d21c-82f8-cada-4f80a9e782d4
f72169bb-8096-2718-2051-acef097a1e10,Andrea Williams,andrea.williams@corp.nexusai.com,andrea.williams@corp.nexusai.com,Okta,human,HR,Compensation Analyst,118a9d29-2f92-3996-d9f1-95d014822f53,2021-06-27,2026-06-15 00:00:00,True,True,True,US-West,a6eab79e-d21c-82f8-cada-4f80a9e782d4
19b17e80-dea4-ae17-54fd-9ad39716108e,Yvette Huff,yvette.huff@corp.nexusai.com,y.huff,AWS,human,HR,HR Business Partner,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2021-08-24,2026-06-14 00:00:00,True,True,True,EU-Central,1986b4b2-70b7-e868-d854-80f0dfcaf0b7
1986b4b2-70b7-e868-d854-80f0dfcaf0b7,Yvette Huff,yvette.huff@corp.nexusai.com,yvette.huff@corp.nexusai.com,Okta,human,HR,HR Business Partner,ef8c485b-c07a-30f2-edd4-253b50f0fd0a,2021-08-24,2026-06-20 00:00:00,True,True,True,EU-Central,1986b4b2-70b7-e868-d854-80f0dfcaf0b7
03edd1f8-74f9-3d17-e912-b4bf86a4bae4,Tanya House,tanya.house@corp.nexusai.com,thouse,AD,human,Executive,SVP Finance,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-06-16,2026-06-08 00:00:00,True,False,True,APAC,03edd1f8-74f9-3d17-e912-b4bf86a4bae4
def57689-68f4-5bce-24e7-5e8eb8f21423,Tanya House,tanya.house@corp.nexusai.com,tanya.house@corp.nexusai.com,AzureAD,human,Executive,SVP Finance,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-06-16,2026-06-07 00:00:00,True,False,True,APAC,03edd1f8-74f9-3d17-e912-b4bf86a4bae4
1327f1bc-2784-378f-f84f-16b3a79fbfaf,Tanya House,tanya.house@corp.nexusai.com,tanya.house@corp.nexusai.com,Okta,human,Executive,SVP Finance,b253d218-6c4a-37ea-4906-17f2747b6dba,2022-06-16,2026-06-13 00:00:00,True,False,True,APAC,03edd1f8-74f9-3d17-e912-b4bf86a4bae4
43d88870-f81d-baa1-c812-0a8e78308930,Melinda Martin,melinda.martin@corp.nexusai.com,mmartin,AD,human,Marketing,Marketing Analyst,118a9d29-2f92-3996-d9f1-95d014822f53,2020-11-03,,False,False,True,EU-West,43d88870-f81d-baa1-c812-0a8e78308930
65c17795-b155-16bc-9f8d-ed9756abf2f1,Melinda Martin,melinda.martin@corp.nexusai.com,melinda.martin@corp.nexusai.com,AzureAD,human,Marketing,Marketing Analyst,118a9d29-2f92-3996-d9f1-95d014822f53,2020-11-03,,False,False,True,EU-West,43d88870-f81d-baa1-c812-0a8e78308930
